possibly_sensitive,lang,tweet_id,text,created_at,type
False,en,1466159624189530120,"@POTUS That's pretty mild compared to their intentional sabotage of our Covid recovery.   

If they'll root for suffering and death, they'll sure as hell root for higher prices.  

https://t.co/RPKfkX0Fpr",2021-11-29 21:37:48+00:00,replied_to
False,it,1466159622822285320,"Covid, nuovi casi oltre quota 15mila e 103 morti https://t.co/543MMFrjUG",2021-11-29 21:37:48+00:00,
False,fr,1466159622570577932,"@MichelleTouss20 Macron nous avez prédit l'apocalypse avec 400.000 morts du #Covid lors de la première vague. 
À la fin du premier confinement j'ai compris qu'il se foutait de nous.....",2021-11-29 21:37:48+00:00,replied_to
False,en,1466159622448979973,"on top of all the usual ubersuck, we worried about Uncle Charles. He's really, really depressed after his friend's death from covid (another trumper who was  brainwashed to think covid was a hoax).",2021-11-29 21:37:48+00:00,
False,fr,1466159620586622983,"Les meufs sur tiktok qui font de la merde pour finir à l’hôpital juste pour voir si leur crush viendra ça me défonce, déjà il passera pas les portes bc y a le covid donc merci au revoir",2021-11-29 21:37:48+00:00,
False,en,1466159620422979590,@sur_rules Are we? With them filming the reunion this week I didn’t think that bc it’s usually filmed about a month out. Nothing is natural anymore. All the “events” are put on. I get Covid but still.,2021-11-29 21:37:48+00:00,replied_to
False,en,1466159620343451666,"New Zealand Dr Matt Shelton on Covid.

You won't hear his views on mainstream media. 
https://t.co/fWOR3aoGic",2021-11-29 21:37:48+00:00,
False,es,1466159617071796234,"¿En qué países se ha detectado la variante Ómicron del Covid-19?

https://t.co/G59gHHXDh4 https://t.co/PJpb5VqlbG",2021-11-29 21:37:47+00:00,
False,en,1466159617004617729,"@iamjumpingin Without the fake news media there would be no illegitimate Brandon admin, unconstitutional mandates and no omicron Covid variants. https://t.co/l4ajYkt6pT",2021-11-29 21:37:47+00:00,replied_to
False,en,1466159616979390464,@JStiglmeier @charliekirk11 Should talk to the people in the nations ICU’s. You probably would me surprised to hear they haven’t seen any cases. It’s a very low number. Yet we almost have 800k dead Americans who died from covid,2021-11-29 21:37:47+00:00,replied_to
False,en,1466159616383934464,"Breaking: 
Player close to Kenny Pickett tested positive for Covid. Possible Pickett can miss Saturday’s ACC Championship game.",2021-11-29 21:37:47+00:00,
False,en,1466159616065249293,"Another Steeler on the Covid list, something to monitor for Sundays game #Ravens https://t.co/5eu9jhAE4E",2021-11-29 21:37:47+00:00,quoted
False,en,1466159615708704769,"The town is the most infected part of the country

https://t.co/ycyiIEXu8Z",2021-11-29 21:37:46+00:00,
False,en,1466159614811123715,@thehill she might get it with the covid and mail in ballots to help the vote,2021-11-29 21:37:46+00:00,replied_to
False,en,1466159614462943240,@jaggytooth COVID-19: Emerging picture from South Africa suggests Omicron variant could be real cause for concern https://t.co/M0JEQZUnjL,2021-11-29 21:37:46+00:00,replied_to
False,en,1466159613611442176,"@Spike19621 Since I'm the only unmasked, unvaxxed, haven't caught covid person out here, I must be the super spreader. How I feel the power!! 🤣😂",2021-11-29 21:37:46+00:00,replied_to
False,pt,1466159612114227204,"covid, por favor não estrague 2022

eu quero ir em show, quero ver a dodie",2021-11-29 21:37:46+00:00,
False,en,1466159611833159681,"@MobbsAndy @BenBrowning3 Covid policy is now killing more people than covid, the only explanation, vaccines could have a part to play, undiagnosed health issues another, stress another, masks can have an impact",2021-11-29 21:37:46+00:00,replied_to
False,en,1466159611157917703,Wearable Fitness Trackers Could Detect COVID Before You Do https://t.co/Y1NNEXLjaM via @medscape,2021-11-29 21:37:45+00:00,
False,en,1466159610679611398,"No, we shouldn't worry too much about getting COVID from young kids https://t.co/i5SiXPVMZo",2021-11-29 21:37:45+00:00,
False,en,1466159610176233473,"Dr. EVIL FAUCI 
EXPLAIN This .!!!!!
HOMELESS CAMPS
in CALIFORNIA had 
THE WORST EVER ' COVID OUTBREAK. ???? 
NOT one HOMELESS CAMP has
BEEN DEVASTATED by this
CONTAGIOUS DISEASE.!!!!!
HUH.??????? https://t.co/4h81umBUGA",2021-11-29 21:37:45+00:00,quoted
False,en,1466159609899483136,A new $4.5M study grant from @NIH to @Intermountain aims to enhance outcomes for COVID &amp; ICU critical care patients when they're taken off mechanical ventilators to resume breathing on their own again. https://t.co/KF10yPU9Eh,2021-11-29 21:37:45+00:00,
False,en,1466159609693937665,"Just thought I would throw a fact out there. The chances of you dying from covid in the U.S. is 1.6%, meaning you have a 98.4% chance of surviving. And only 2.4% of those deaths are under the age of 40….",2021-11-29 21:37:45+00:00,
False,pl,1466159609320812559,"@profesor_Jan @Piotr_Schramm @PiotrWiel @Marcin_K5 U dorosłych w zależnosci od czasu od podania.Pewnie u dzieci tak samo:
https://t.co/Xt0xp3tlT4",2021-11-29 21:37:45+00:00,replied_to
False,en,1466159608788045837,@RealMattCouch Covid stimulus checks,2021-11-29 21:37:45+00:00,replied_to
False,en,1466159608590999559,"Anthony Fauci says we should do 8 things to deal with the Omicron variant. Actually we need to do two things: Fire Fauci and charge him with accessory to murder for funding gain-of-function research, and then get the FDA to make a decision on Paxlovid for the treatment of Covid.",2021-11-29 21:37:45+00:00,
False,es,1466159608549019649,"@mangcer @omneco Si los adultos no guardamos la cuarentena obligatoria, ¿quien garantiza que no manden a sus hijos enfermos al colegio, que no le quieran realizar la prueba de COVID cuando tienen sintomas, ni eviten las aglomeraciones? Parece que muchos le sacan la vuelta a las normas",2021-11-29 21:37:45+00:00,replied_to
False,en,1466159608360325128,"@ukeebythesea @Felix_Cat7 HALF THE VACCINES ARE FAILING.
Doug Ford's own numbers:
TESTING POSITIVE out of 780 cases:
360 were in the VACCINATED
369 were in the UNVACCINATED
(fully vaxed: 336, part vaxed: 24, unknown: 51)
https://t.co/rRY7SE9gKP or @YourTVWindsor",2021-11-29 21:37:45+00:00,replied_to
False,en,1466159608272076802,How many genetic reshuffles is Covid gonna have yo,2021-11-29 21:37:45+00:00,
False,en,1466159608268038146,"“When I began challenging the COVID-19 narrative aloud, the response from my progressive social circle confirmed my suspicion and made it clear that critical thinking and curiosity are only acceptable when they fall within established tribal lines.” https://t.co/VXSjzQbDs8",2021-11-29 21:37:45+00:00,
False,de,1466159607571755009,"~ Calibans Nachrichten ~
Fast 5 vor 12: Portugal erlässt strenge Einreiseregeln im Kampf gegen Covid
https://t.co/uWdx0bLV4T",2021-11-29 21:37:45+00:00,
False,en,1466159603461201922,@MSNBC @MaddowBlog More Americans have died of Covid under Biden and that’s with a vaccine.,2021-11-29 21:37:44+00:00,replied_to
False,en,1466159601942941702,@WeHateRob @Fantasy_Giant Don't many of the same people take manmade medicines to recover from COVID?,2021-11-29 21:37:43+00:00,replied_to
False,ja,1466159601938997249,"""カナダはオーストラリアと同じようにCOVID刑務所キャンプを建設しようとしています。""

ワクチン未接種者は犯罪者？
従わない者は全て刑務所送り？
カナダ国民はこんな狂った国家を粉々に打ち砕いてほしい。 https://t.co/EhwXmaUTRw",2021-11-29 21:37:43+00:00,quoted
False,en,1466159601657778180,@politico Doctor who raised alarm about omicron COVID-19 variant says 'no reason' to panic  https://t.co/JpYfjqLibH,2021-11-29 21:37:43+00:00,replied_to
False,nl,1466159600437272582,Ook de Gezondheidsraad is met de toekomst van Hugo de Jonge bezig: De tijdelijke Commissie Medische langetermijngevolgen van COVID-19 is speciaal ingesteld om een ongevraagd advies over de medische langetermijngevolgen van COVID-19 uit te brengen. #coronadebat,2021-11-29 21:37:43+00:00,
False,en,1466159599556382725,"@Rebecca38480780 @dstiddypop43 A booster is a booster

I like Moderna, but in the end I took what they had

As it is, we may all have to get another booster to deal with Covid-Omicron [the new Covid should be called ""Covid-Oh-My-God""]

Act, an you will live to have supper
Hesitate, and you shall BE supper

PRM https://t.co/v2wKd6m6Cw",2021-11-29 21:37:43+00:00,replied_to
False,en,1466159596767166470,@QuarantinedCoof Don't forget how she's convinced that he orchestrated the Covid-19 pandemic to get at her.,2021-11-29 21:37:42+00:00,replied_to
False,tr,1466159594959478788,Hemşire maaşından temel ihtiyaçlar çıkardığında geriye sadece hemşire kalıyor.Bugün covid odasından çıktığımda sırtımdan ter damlıyordu. Yüzümde kamyon tekeri izi gibi izler vardı.yazıklar olsun.18 yıllık hemşireyim son maasim 3940tl+1900döner #SağlıkcınınOyuYok #fahrettinkoca,2021-11-29 21:37:42+00:00,
False,fr,1466159594951032835,"Dans un vidéo, Olaf Scholz appelle les Allemands à relever leurs manches: l'objectif est d'administrer 30 millions de doses de vaccin covid d'ici le 24 décembre. https://t.co/CyAMhR17ri",2021-11-29 21:37:42+00:00,quoted
False,en,1466159594716250118,"This was in October, only a few weeks after Hurricane Ida had hit. Between covid &amp; the aftermath of Ida, it was a lot quieter than when I'd visited in early summer ~10 years ago.",2021-11-29 21:37:41+00:00,replied_to
False,en,1466159594095398913,"@wwtimewarp @lotech123 @jimcramer I had covid a month ago. It was like a bad flu for 2 weeks. Took about a week to get my strength back after that. I know an 18 year old athletic, perfectly healthy girl, who developed GBS from the vax. Paralyzed from the waist down. I'll take a flu any day over that. Cont...",2021-11-29 21:37:41+00:00,replied_to
False,ca,1466159591545262081,"💉 Les veus expertes coincideixen a no imposar la vacunació a la població, sobretot a Espanya, on la majoria de la població s'han mostrat favorable a la vacuna.

Mira el vídeo ⬇

https://t.co/15dQzlTQaG",2021-11-29 21:37:41+00:00,
False,en,1466159591327244288,@KingJames Lebron needs censored for spreading lies about covid!,2021-11-29 21:37:41+00:00,replied_to
False,en,1466159590551212044,"@Musclepup01
Omicron map: this interactive map shows where the COVID-19 variant has spread so far #NewsBreak  https://t.co/Cn7ccpxouU",2021-11-29 21:37:40+00:00,
False,en,1466159590542872586,@Bogder2 @notSimon961 Or also as fake news emperors https://t.co/LgV8ZfGOja,2021-11-29 21:37:40+00:00,replied_to
False,cs,1466159589527900166,"Pokud má někdo z medicínsky vzdělaných lidí zájem to analyzovat, Pfizer byl donucen zveřejnit některé data o své vakcíně na covid https://t.co/y1AjwFrRTL",2021-11-29 21:37:40+00:00,quoted
False,en,1466159589393534980,"@FoodSystems ...and these large numbers are found mostly in Sub-Saharan Afrca, tilting down to the most populated African country -Nigeria.

Oil spill in Niger Delta, COVID-19 effects coupled with unrealistic economic policies is sinking the  middle-class &amp; poor into extreme poverty.",2021-11-29 21:37:40+00:00,replied_to
False,en,1466159586399092736,@celliottability Let me help you clarify that statement. EVERYONE that is currently hospitalized with Covid has had at least 1 injection of the covid vaxx. Your welcome.,2021-11-29 21:37:39+00:00,replied_to
False,en,1466159585912369161,"COVID-19, Cognition, and Dementias: What Role Has the Pandemic Played? https://t.co/yvihFEwzHm via @psychtimes",2021-11-29 21:37:39+00:00,
False,en,1466159585635364865,"@natbiase @RebelNewsOnline … The truth is that Kenney knows the Covid injections are a diabolical failure. His hands drip with the blood of deaths and destruction from the injections.
… But, he knows he can never walk the streets again once the truth comes out. He is destroying our lives to save his own.",2021-11-29 21:37:39+00:00,replied_to
False,fr,1466159583790084104,"Demain, y'a tests salivaires à l'école des enfants (et y'a actuellement une classe fermée pour covid).
Vous pariez sur :",2021-11-29 21:37:39+00:00,
False,it,1466159583710400513,"@zona_bianca Visto che parlano di eventuali effetti collaterali dei vaccini sui bambini, qualcuno si è mai chiesto degli eventuali effetti futuri del Covid su quelli adesso bambini? Quello che sappiamo e’ che, a detta di quelli l’hanno avuto, nessuno è tornato come prima…",2021-11-29 21:37:39+00:00,replied_to
False,en,1466159582418407429,my sisters' bus drivers tested positive for covid so now theyre doing distance learning again for a bit https://t.co/aWfiw9bbVj,2021-11-29 21:37:39+00:00,
False,en,1466159581655191569,"No, you can’t convert a Singaporean COVID vaccination certificate into an EU accepted one at a pharmacy in Germany. I tried and failed… :-(",2021-11-29 21:37:38+00:00,
False,en,1466159581596430338,"@BobFoolery @maschlaggy @RBReich People who don't want to be vaccinated have the choice to quit their jobs or take routine covid tests, though...",2021-11-29 21:37:38+00:00,replied_to
False,en,1466159581474791429,"To all of you still sipping from Bidens righteous goblet of Covid propaganda, you keep comparing Covid vax to MMR, Polio ect. Maybe I am wrong, but I don't think these vaccines are mandated, just reccomended...... Big freaking difference!!!!! Don't Tread on Me!
#TEXIT",2021-11-29 21:37:38+00:00,
False,en,1466159581470593024,"He was *triple* vaxxed with Pfizer…

Israeli doctor believes he caught Omicron variant of Covid in London | Coronavirus | The Guardian https://t.co/WROPdv9U2J",2021-11-29 21:37:38+00:00,
False,en,1466159580530892802,"@Samantha_Devon_ This video is old, pre Covid.",2021-11-29 21:37:38+00:00,replied_to
False,en,1466159580136845323,@diseasenutz they cancelled it like right as covid hit. like the week before the show. they haven’t looked into a new tour yet i think,2021-11-29 21:37:38+00:00,replied_to
False,en,1466159579801309184,Is this the same Australia that has started covid ethnic cleansing with military roundups of indigenous people? Families separated at gunpoint and taken to what are essentially covid concentration camps. Check out Natural News 23rd Nov https://t.co/w4wFTBUbpZ,2021-11-29 21:37:38+00:00,quoted
False,en,1466159578907922438,"Based on COVID math, we've spent 2 weeks slowing the spread.

Which means I'm 11 months old.",2021-11-29 21:37:38+00:00,
False,es,1466159577473466368,"@Arleny1581 Yo no los soporto, solo me meti a uno de nancy virginia sobre covid porque ella si sabe de lo que habla, pero he viato unos que hacen personas que no saben de lo que estan hablando, que no conocen los temas o muy superficialmente",2021-11-29 21:37:37+00:00,replied_to
False,fr,1466159575984398347,Rentrée scolaire : l'école Musset-Vigny de Tours accueille les élèves sous le signe du Covid https://t.co/G3CpOmWinl,2021-11-29 21:37:37+00:00,
False,en,1466159575074230274,My 50 year old son died of COVID yesterday. I am so upset. He was only 17 in this pic https://t.co/V3hLGCetWY,2021-11-29 21:37:37+00:00,
False,en,1466159574814060544,"@GlobalEdmonton Only covid conspiracy theorists will happily comply. They're not capable of critical thinking or understanding facts. Sadly many will comply with any mandate, even if they are unethical, dangerous, illegal and inhumane.",2021-11-29 21:37:37+00:00,replied_to
False,en,1466159572540801027,@FreeBeacon I guess COVID only enters the country through airports. #Fauci https://t.co/r0SoKovZ07,2021-11-29 21:37:36+00:00,replied_to
False,en,1466159571030970377,@TheSpaceGal People like that also ignore the other issues. It’s not just death. It’s loss of taste and smell. Hair loss. Weight loss. Long Covid. Lung damage. Death is the worst case-Covid is bad even if you don’t die.,2021-11-29 21:37:36+00:00,replied_to
False,en,1466159570733076480,.@_AfricanUnion COVID-19 means that nearly 50 million Africans could fall into extreme poverty. Will you commit to spend #SDRs on purchasing COVID-19 vaccines and boosting recovery efforts across the continent? None of us are safe until we all are.🌍 #GlobalCitizen,2021-11-29 21:37:36+00:00,
False,es,1466159570410160133,"@SaludCali @MiyerTorresA llevo dos horas volteando por los supuestos lugares de toma de muestras Covid que en la información dicen que abiertos hasta las 6:00pm y no encontré ninguno, por favor aclaren la información",2021-11-29 21:37:36+00:00,
False,pt,1466159570313699337,@Pedroporro29_ @Sporting_CP Okay vou assumir entao que não tens covid,2021-11-29 21:37:36+00:00,replied_to
False,es,1466159569760100364,"El gobernador reelecto, Rafael Lacava, por el estado Carabobo, informa sobre una nueva prueba de PCR que se hizo, para verificar si no dio positivo (por 5ta vez) para Covid-19, y “se tomó el día de descanso”.

#RespetoALaDiplomacia #01Nov #LlegóDiciembre https://t.co/CKM36Zm16Y",2021-11-29 21:37:36+00:00,
False,de,1466159569671966726,"@schinoge @ProSieben @OlafScholz @jokoundklaas @DanZickler Hohe Zahl an Erkrankten, Covid, Herz, uvm",2021-11-29 21:37:35+00:00,replied_to
False,en,1466159566434050057,"People need to stop Bashing on Saber as a series and claiming its the ""worst season"". Was it flawed? Yes. Did covid mess up its potential? Yes. But for what we got I found it pretty enjoyable. https://t.co/9rSEBQoueJ",2021-11-29 21:37:35+00:00,quoted
False,en,1466159565938905092,"@TXBobcatmomma @Brett_Dunbar @NCrezz @EricSor44579728 @dudestir127 @HerbenerKaye @CawthornforNC Before you spout off your hysterical nonsense, do some homework and look up the source.

Its a Doctors only reporting site MANAGED BY THE CDC and the FDA.

Click the link and see how many deaths, hospitalizations, heart attacks &amp; permant harm by the jab.

https://t.co/b5UFSifpxS",2021-11-29 21:37:35+00:00,replied_to
False,en,1466159565544771586,What We Know and Don't Know About Omicron Variant https://t.co/NATfC0Sftp via @Newsmax,2021-11-29 21:37:35+00:00,
False,en,1466159564269707264,"@ASlavitt Pfizer has completed its submission to the US
Will do so in Canada now
...was shown to cut the chance of hospitalization or death for adults at risk of severe disease by 89 per cent in a clinical trial. https://t.co/MC11SdhCBB",2021-11-29 21:37:34+00:00,replied_to
False,en,1466159563812622348,@ksorbs Wanna hear a good one Fauci made a comment that they are stopping anyone coming in the country and testing them for Covid I have a neighbor they just came from Canada said he just blew through the border he never even ask him for a vaccination card. Three days ago,2021-11-29 21:37:34+00:00,
False,en,1466159563472871431,"@sugan2503 Just got my test results back....positive! Got my second dose of Pfizer in August. Symptoms not severe...fever, sore muscles, fatigue and runny nose (sinuses). No cough or cardiovascular issues. This is the first time I've had Covid.",2021-11-29 21:37:34+00:00,replied_to
False,pt,1466159562440855552,Covid-19: Alemanha registra maior número de mortes diárias desde fevereiro https://t.co/W4SzHb9Lad,2021-11-29 21:37:34+00:00,
False,en,1466159562436722688,How the Omicron Variant Is Affecting Travel Industry Recovery https://t.co/KJZrBRavor,2021-11-29 21:37:34+00:00,
False,en,1466159561643999234,Sometimes you wonder why some people doesn't want to be vaccinated against COVID. My cousin had an extreme case reaction after receiving the vaccine. He was in the ICU but he survived. My brother in law had rashes and a swollen face. Now I understand. Few people react that way.,2021-11-29 21:37:34+00:00,
False,en,1466159561165967366,@OttoSuwenNFT Tell the government to drop another covid variant,2021-11-29 21:37:33+00:00,replied_to
False,es,1466159558703796227,Reporta Chiapas 7 casos positivos de COVID-19 @SSaludChiapas @SSalud_mx https://t.co/8sMRZJDgpK https://t.co/sSJ4LYXZpW,2021-11-29 21:37:33+00:00,
False,en,1466159558573834244,@DeadlineWH Presidential Debate rules required COVID test!? Why was it not enforced??,2021-11-29 21:37:33+00:00,
False,pt,1466159557600755714,estou a vê-los ali a partilhar a comida que já puseram na boca e que sdds dos tempos antes do covid #bbtvi,2021-11-29 21:37:33+00:00,
False,es,1466159557386850310,Rosario ha pasado el covid y ha perdido el gusto pobrecita #LaIslaDeLasTentaciones4,2021-11-29 21:37:33+00:00,
False,en,1466159557017747458,"@GeorgePapa19 Well, that's because we traded locking down our country for vaccines. Those choosing not to get a vaccinate may or may not die. 90 to 95 percent of those dying from COVID are unvaccinated. We made a decision.",2021-11-29 21:37:32+00:00,replied_to
False,tr,1466159555667189760,@ohasendemi Ya sen nerde geziyosun da covid oldun:d,2021-11-29 21:37:32+00:00,replied_to
False,fr,1466159555268775939,On peut revenir en septembre quand le covid c’était terminé et que Lens jouait bien ? #CF63RCL,2021-11-29 21:37:32+00:00,
False,en,1466159554224402441,@fogonosracista9 COVID,2021-11-29 21:37:32+00:00,replied_to
False,pt,1466159554140508162,irmão peguei um trem hoje que se eu não peguei covid eu não pego nunca mais,2021-11-29 21:37:32+00:00,
False,en,1466159553528037376,"@KrisPor86211443 @SRuhle Don't go there dude.  Covid is far more survivable than death.  We can play this game all day.

Again,  I am against anyone telling me what to do.",2021-11-29 21:37:32+00:00,replied_to
False,en,1466159553440104449,"@RepFranklin And who protects the children from being murdered by guns, drugs, Covid, abuse, human trafficking?

Republicans are responsible for all gun shootings in America.",2021-11-29 21:37:32+00:00,replied_to
False,en,1466159552794144772,"but my stomach sickness is reduced and that's a really good thing.

I am double vaxed with fizer and I don't know if this is covid but it is kicking my ass.  This is not a fun one folks.",2021-11-29 21:37:31+00:00,replied_to
False,en,1466159552647282695,"Covid news live: Omicron detected in US; UK reports 48,374 new cases and 171 deaths https://t.co/VBIa22zvM6",2021-11-29 21:37:31+00:00,
False,en,1466159551967809539,"Cannabis May Reduce Deadly COVID-19 Lung Inflammation.
Researchers from the University of Nebraska and the Texas Biomedical Research Institute are recommending more research into how cannabis-derived CBD might help treat lung inflammation from coronavirus.
https://t.co/Db2fFXZxUJ",2021-11-29 21:37:31+00:00,replied_to
False,en,1466159551565250561,"Information for School/Daycare High-Risk Contacts of a Case of COVID-19 

https://t.co/oMnBtzD3eS",2021-11-29 21:37:31+00:00,replied_to
False,en,1466159550596358148,People were doing this during the 1st phase of that covid period https://t.co/0J0R7Tia5G,2021-11-29 21:37:31+00:00,quoted
False,en,1466159550487224329,"Before Covid and before covid vaccines I’d never heard of fans collapsing in stands, think that’s 4 now post vaccines, coincidence 🤷🏽‍♂️",2021-11-29 21:37:31+00:00,
False,en,1466159548213960707,"Alex didn't have to go to Italy and catch covid, she could've stayed and supported Bradley when she was outed and when Hal was violent at the studio https://t.co/bDjCPzCNkH",2021-11-29 21:37:30+00:00,replied_to
False,fr,1466159546532044809,@KonoZuraDa_ t sûr t'as pas pécho l'covid,2021-11-29 21:37:30+00:00,replied_to
False,en,1466159546485952518,7/ Some studies have even shown how metformin can be protective against COVID-19. People taking metformin had less hospitalizations and fewer deaths from COVID-19.,2021-11-29 21:37:30+00:00,replied_to
False,es,1466159546284621825,"Venezuela refuerza los protocolos de ingreso al país ante la variante Ómicron

... By @PEREZBOADA

CCS ☆☆☆☆☆

Venezuela refuerza los protocolos de ingreso al país ante la variante Ómicron

Fuente: El Chimbombo Digital

Covid-19 ómicron - Referencial

El presidente, … https://t.co/ELdCIlpsyw",2021-11-29 21:37:30+00:00,
False,en,1466159546003558404,"@RatingsWord @Vixxylixxy @atouchofsense And you think 170,000 people have died 'of covid' in the UK? Even though excess deaths were far lower than covid deaths. Meaning people died in far lower numbers from other causes even with GP's being closed, cancer treatments cancelled, hospital appointments cancelled etc",2021-11-29 21:37:30+00:00,replied_to
False,en,1466159543025647626,"@madgoat61 @ecclesias @ReportsDaNews Covid had an impact on this and last year's numbers, because so many children were learning remotely.  We have had 29 school shootings since the current school year began, but many more children die outside of school.  Sad and disgusting at the same time.",2021-11-29 21:37:29+00:00,replied_to
False,en,1466159541700247553,COVID-19 surgery delays killed thousands of Canadians https://t.co/eXIXMkTz5y,2021-11-29 21:37:29+00:00,
False,en,1466159541322584066,"#IPACongress -Day 4 finished up with a presentation by Ms Marlene Prins ""Involvement, Worries and Loneliness of Family Caregivers of People with Dementia during the COVID-19 Visitor-ban in Long-term Care Facilities""
#LTC 
#COVID19 
#loneliness
#olderadult #MentalHealthMatters https://t.co/j37fHL8OpU",2021-11-29 21:37:29+00:00,
False,es,1466159540446150665,"Covid variante número 7, eres tu?",2021-11-29 21:37:29+00:00,
False,en,1466159540383391746,"@LizbethEden However remote; there is a possibility that killua has gotten COVID. Yes, unfortunately COVID has crossed over to other animal species. Apparently no one, or no animal species is absolutely safe from this insidious virus.",2021-11-29 21:37:29+00:00,replied_to
False,und,1466159539019943942,https://t.co/4GFoSQrnuZ,2021-11-29 21:37:28+00:00,
False,fr,1466159538806173696,@MLP_officiel @LCI BRAVO Marine j'espère te voir un jour dans mon centre esthétique notamment pour te parler de ce que personne n'a prévu pour les commerçants c'est à dire l'après covid.,2021-11-29 21:37:28+00:00,replied_to
False,en,1466159538709618688,@GrowIncRocks @KatieFromTexas The vaccinations don't stop the spread of Covid so it doesn't matter either way.,2021-11-29 21:37:28+00:00,replied_to
False,pt,1466159537359048709,"O Covid-19 é de etnia cigana, assim que apareceu a vacina para as pessoas se defenderem dele, apareceram os seus familiares (variantes). Os ciganos e as formigas comportam-se dessa forma...em comunidade. Pisas uma formiga, aparece um exército de formigas para a retaliação.",2021-11-29 21:37:28+00:00,
False,es,1466159536394412033,"@MariaCorinaYA .Mis más sinceros deseos de pronta recuperación👍🏽.

La COVID-19 no establece distinciones de ningún tipo",2021-11-29 21:37:28+00:00,replied_to
False,es,1466159535614218240,"#ActualidadEN | El Ministerio de Salud Pública informó este miércoles que la cuarta ola del virus SARS CoV-2 que afectó al país durante los meses de octubre y noviembre, fue a causa de la variante predominante Delta.
https://t.co/rINyxMgGuM

#MSP #CuartaOla #ElNacionalRD",2021-11-29 21:37:27+00:00,
False,cs,1466159533647089668,"Festival prvoků... neuvěřitelný. Vakcína na hloupost by se teď šikla možná ještě víc než ta na COVID. Akorát nevím, jak to do nich případně dostat. https://t.co/usQMui7OF8",2021-11-29 21:37:27+00:00,quoted
False,en,1466159532535656452,1st US case of COVID omicron variant confirmed in California https://t.co/RcdKPskwnA,2021-11-29 21:37:27+00:00,
False,en,1466159531684212739,"@peterjukes @ValoisDuBins @docmartincohen @cjsnowdon @grayphil27 Stupidity like ""masks are primarily worn to protect others"" because that is a MYTH. Fit-for-Purpose respirators are designed to protect wearer AND those nearby. If we all started wearing these readily available masks today we could end this Covid pandemic.",2021-11-29 21:37:26+00:00,replied_to
False,en,1466159531528908803,Impatiently waiting for my COVID test results from my test yesterday,2021-11-29 21:37:26+00:00,
False,en,1466159531340152839,"#FastestGrowingEconomy
India's GDP grew at 8.4% in Jul-Sep quarter, making India the fastest growing economy. Consistent reforms to address core issues and bold decision-making during the Covid-19 pandemic have paid off.
via NaMo App",2021-11-29 21:37:26+00:00,
False,en,1466159530862014464,Biden to Announce 'Strictest COVID Measures Yet' Amid Omicron Variant Panic https://t.co/Xv0ZQKz533,2021-11-29 21:37:26+00:00,
False,tr,1466159530761412621,@drfahrettinkoca 14 yıllık lisans mezunu bir hemşirenin maaşı 4000 TL etmiyor. Yazıklar olsun. Bir de bu insanlar covid yoğun bakımda her işi yapıyorlar. Bu ne ayrımcılık. Size güveniyorduk sayın bakanım ama siz de bizi hayal kırıklığına uğrattınız,2021-11-29 21:37:26+00:00,replied_to
False,en,1466159530342064133,"Doocy
So, Psaki is capable of snarky remarks but facts are facts. More have died of Covid during Biden’s Administration than during Trump’s. Even though Biden claimed to have a “plan” and had the availability of the Trump Administration’s vaccines.",2021-11-29 21:37:26+00:00,
False,en,1466159529872216064,@wtid @CatRtw @RFLCFC55 @LCFC 10'000 extra non covid related deaths in the UK of which most were heart related.,2021-11-29 21:37:26+00:00,replied_to
False,en,1466159529209458690,"@IsSkeptical @McKaylaRoseJ There's like 90% vaxxed in Alberta now. You're telling me just the 10% including lids, are the ones dying and hospitalized?? I think not. I barely know anyone whos had covid, but I do know 3, including a dear friend who died after her 2nd jab. Total organ failure. So..NO!",2021-11-29 21:37:26+00:00,replied_to
False,es,1466159528416845829,"@beltrandelrio La vacuna no garantiza que no te enfermes ni que no contagies, la probabilidad de que los asistentes tengan inmunidad natural ya es de +90%, concéntrense en la política, que el presidente nos tiene en crisis de seguridad y economía, basta de pánico covid. Foco en lo importante.",2021-11-29 21:37:26+00:00,replied_to
False,de,1466159527850561549,"„Das Risiko einer Herzmuskelentzündung nach einer mRNA-Impfung scheint insbesondere bei männlichen Jugendlichen und jungen Männern höher als bislang gedacht“
Ich bin froh nicht Teil des mRNA #Spiking Experiment zu sein!
#Corona #CovidVaccine #COVID19 
https://t.co/t2O5ko6Pzj",2021-11-29 21:37:26+00:00,
False,en,1466159527712247819,@raymufc83 I was thinking that. If anything it’s probably who have had Covid and it’s weakened their hearts (which has been proved far more than a vaccine) and or peoples poor lifestyle during the lockdowns (drinking and putting on weight like most of us 😂),2021-11-29 21:37:25+00:00,replied_to
False,en,1466159527426990080,"Over 2 wks ago: covid symptoms &amp; T&amp;T txt. I tested neg, husband pos. Both isolated/very ill. After quarantining I felt ok but tired for 3 days. Then came down with a fever (again) and re-isolated. Got pos PCR result today. Looks like I had bad virus followed by covid (from hubby) https://t.co/B463ncmHi3",2021-11-29 21:37:25+00:00,
False,en,1466159527166894081,"@SkylarAPeters @680CJOB @HStefansonMB BFD, vaxxed can still get and pass along COVID.",2021-11-29 21:37:25+00:00,replied_to
