possibly_sensitive,created_at,lang,text,tweet_id,type,clean_tweet
False,2021-11-28T16:37:46.000Z,en,@MarvelStudios @KevinfeigeMCU Let's add Black Widow to the same scenario as well.,1464996952819523595,replied_to,"['well', 'let', 'add', 'widow', 'black', 'scenario', 'u']"
True,2021-11-28T16:37:44.000Z,en,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,1464996943738720261,retweeted,"['fan', 'rt', 'content', 'join', 'lot', 'widow', 'black', ')', 'super', 'hot']"
False,2021-11-28T16:37:36.000Z,en,@heyjenbartel Are you opening shop soon? Are you still selling Black Widow &amp; Wonder Woman pieces from last year or has it changed? Or keeping the shop closed until you're finished w certain project cause some ppl are.. very enthusiastic in asking about it? Hope you're doing well!,1464996909936959488,,"['project', 'piece', 'last', 'asking', 'amp', 'opening', 'enthusiastic', 'w', 'still', '&', 'well', 'woman', 'closed', 'wonder', 'soon', 'it', '!', 'keeping', 'shop', 'hope', 'certain', 'year', 'widow', 'black', 'finished', 'selling', 'ppl', '?', 'changed']"
False,2021-11-28T16:37:19.000Z,en,"RT @vexwerewolf: RIP Black Widow, died at Ladydeath Cliff from Being Written By A Dude Syndrome",1464996841183920130,retweeted,"['rip', 'rt', 'cliff', 'dude', 'died', 'ladydeath', 'written', 'widow', 'black', 'syndrome']"
False,2021-11-28T16:36:41.000Z,en,"RT @milfnavani: “I will hate the man you choose because he is not me, and love him if he makes you smile. No woman deserves the sure knowle…",1464996678470180865,retweeted,"['hate', 'knowle', 'rt', 'man', 'make', 'love', 'sure', 'choose', 'deserves', 'smile', 'woman']"
False,2021-11-28T16:36:16.000Z,en,finally watched black widow today... nat and yelena my loves 😞💔,1464996573490950152,,"['yelena', 'nat', 'widow', 'watched', 'love', 'black', 'finally', 'today']"
False,2021-11-28T16:36:02.000Z,en,"RT @vexwerewolf: RIP Black Widow, died at Ladydeath Cliff from Being Written By A Dude Syndrome",1464996514602778624,retweeted,"['rip', 'rt', 'cliff', 'dude', 'died', 'ladydeath', 'written', 'widow', 'black', 'syndrome']"
False,2021-11-28T16:35:49.000Z,es,"RT @widxwsc: luis disculpame pero tu opinión no es valida cuando decis que black widow es un despropósito, los números que consiguio en su…",1464996463956701190,retweeted,"['un', 'que', 'consiguio', 'en', 'los', 'rt', 'desproposito', 'numeros', 'opinion', 'pero', 'cuando', 'tu', 'disculpame', 'decis', 'e', 'valida', 'widow', 'su', 'black', 'luis']"
False,2021-11-28T16:34:15.000Z,en,"RT @hyunjaemwohae: sangyeon’s answers:

Q. if tbz were marvel heroes?

iron man- sangyeon 
captain america- juyeon
black widow- jacob
hawke…",1464996067150209024,retweeted,"['rt', 'answer', 'tbz', 'man', 'jacob', ""'s"", 'marvel', 'captain', 'juyeon', 'widow', 'iron', 'q', 'black', 'hero', 'sangyeon', 'america', 'hawke', '?']"
False,2021-11-28T16:34:02.000Z,en,"RT @Bisleri_maymer: No One 

MCU to Toni Stark and Black Widow before Endgame : https://t.co/enA4ch24uK",1464996013052071937,retweeted,"['mcu', 'one', 'rt', 'endgame', 'stark', 'toni', 'widow', 'black', 'maymer']"
False,2021-11-28T16:33:54.000Z,en,I love a marvel movie black widow good so far,1464995977513914368,,"['movie', 'far', 'marvel', 'widow', 'good', 'love', 'black']"
False,2021-11-28T16:33:32.000Z,en,"@carcass_marcus Nightwing &amp; Bill, honorary mention to Black Widow and God Country, those two books rock too",1464995889123004423,replied_to,"['&', 'nightwing', 'country', 'rock', 'marcus', 'amp', 'two', 'widow', 'black', 'mention', 'book', 'honorary', 'god', 'bill']"
True,2021-11-28T16:33:30.000Z,en,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,1464995878876426240,retweeted,"['fan', 'rt', 'content', 'join', 'lot', 'widow', 'black', ')', 'super', 'hot']"
False,2021-11-28T16:33:10.000Z,en,"RT @BlackMajikMan90: DC.

The characters of Batman, Superman and Wonder Woman are more important than the actors who play them.

You can't…",1464995797078974464,retweeted,"['play', 'wonder', 'rt', 'batman', 'can', 'important', 'superman', 'actor', 'not', 'dc', 'woman', 'character']"
False,2021-11-28T16:33:08.000Z,es,"RT @RpGirl32: (black widow/Natasha)
Puede ser violenta pero para otras cosas muy pasiva 
Sub: 80%
Dom: 20%
Fetiches: cualquiera a excepción…",1464995785725120515,retweeted,"['ser', 'puede', '80', '(', 'excepcion', 'dom', 'violenta', 'pasiva', 'rt', 'fetich', 'sub', ')', '20', 'pero', 'cualquiera', 'para', 'muy', 'widow/natasha', 'cosas', 'otras', '%', 'black']"
False,2021-11-28T16:32:50.000Z,es,#ParaVencerAThanos Contamos Con La Voz de @rosalbasotelo_ Como Natashsa Romanoff/Black Widow  En Avengers: Infinity War de @MarvelLATAM Esta Noche 9:00 PM Por @AztecaSiete @Azteca También Disponible Junto Con Black Widow En @disneyplusla https://t.co/IlzOpQMh3L,1464995710038798336,,"['como', 'noche', 'avenger', 'natashsa', 'en', 'contamos', 'la', 'infinity', 'por', 'con', 'voz', 'esta', 'war', 'de', 'pm', 'disponible', 'junto', '9', 'romanoff/black', 'widow', '00', 'black', 'tambien']"
True,2021-11-28T16:32:22.000Z,en,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,1464995595114848262,retweeted,"['fan', 'rt', 'content', 'join', 'lot', 'widow', 'black', ')', 'super', 'hot']"
True,2021-11-28T16:31:28.000Z,en,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,1464995368404459528,retweeted,"['fan', 'rt', 'content', 'join', 'lot', 'widow', 'black', ')', 'super', 'hot']"
False,2021-11-28T16:31:24.000Z,en,"@SketchRodney No no, its a black widow",1464995348355506178,replied_to,"['widow', 'black']"
False,2021-11-28T16:31:18.000Z,en,"@AnneComics I think with Clint it's the fact his skills were alluded to by Black Widow. Was mentioned as being Fury's eye... was all the ""training"" bros needed. 
Kate is EVERY SINGLE one of us if we had wealth, and witnessed a non-super power person own aliens with arrows.
#KatefortheWin",1464995324359892997,replied_to,"['power', 'arrow', 'fury', 'non', 'person', 'think', 'alluded', 'single', 'bros', 'training', 'fact', 'needed', 'wealth', 'alien', 'skill', 'witnessed', 'super', 'u', 'kate', 'one', ""'s"", 'clint', 'widow', 'mentioned', 'black', 'every', 'eye']"
False,2021-11-28T16:30:51.000Z,en,ponian dr strange cn black widow y eternals https://t.co/XcfVQbcPVG,1464995213273972737,quoted,"['dr', 'cn', 'widow', 'black', 'strange', 'eternals', 'ponian']"
False,2021-11-28T16:30:47.000Z,es,RT @widxwsc: somos conscientes de que black widow fue la primer película de natasha romanoff en donde desataron todo el potencial que tenía…,1464995194839998472,retweeted,"['que', 'pelicula', 'fue', 'en', 'la', 'rt', 'donde', 'natasha', 'todo', 'somos', 'desataron', 'de', 'romanoff', 'primer', 'conscientes', 'tenia', 'widow', 'el', 'black', 'potencial']"
True,2021-11-28T16:30:45.000Z,en,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,1464995185285283840,retweeted,"['fan', 'rt', 'content', 'join', 'lot', 'widow', 'black', ')', 'super', 'hot']"
False,2021-11-28T16:30:28.000Z,in,"RT @Marvfess: Marv! Spoiler shang chi, eternals, black widow

Yang love languagenya physical touch lebih suka pegangan tangan atau dielus-e…",1464995113638133762,retweeted,"['chi', 'eternals', 'languagenya', 'spoiler', 'marv', 'rt', 'love', 'pegangan', 'e', 'yang', 'suka', 'dielus', '!', 'physical', 'tangan', 'atau', 'widow', 'shang', 'black', 'lebih', 'touch']"
False,2021-11-28T16:29:38.000Z,en,"RT @Bisleri_maymer: No One 

MCU to Toni Stark and Black Widow before Endgame : https://t.co/enA4ch24uK",1464994906519191556,retweeted,"['mcu', 'one', 'rt', 'endgame', 'stark', 'toni', 'widow', 'black', 'maymer']"
False,2021-11-28T16:29:18.000Z,en,@IVEGotNoBillls wee woo and black widow slayage RIGHT https://t.co/e0RTscxw2j,1464994820322205700,replied_to,"['woo', 'slayage', 'widow', 'wee', 'black', 'right']"
False,2021-11-28T16:29:13.000Z,en,"RT @leaderyeons: 211128 everline offline #Sangyeon #상연

Q. (to sangyeon) if the boyz were marvel heroes

iron man: sangyeon
captain america…",1464994802232008711,retweeted,"['offline', 'to', 'rt', 'man', '(', 'marvel', 'captain', 'everline', 'q', 'iron', '211128', 'sangyeon', ')', 'boyz', 'hero', 'america']"
False,2021-11-28T16:29:11.000Z,en,@vexwerewolf This is what black widow's character has been leading up since her introduction though.,1464994793780617223,replied_to,"['character', 'though', 'since', ""'s"", 'introduction', 'widow', 'leading', 'black']"
False,2021-11-28T16:28:50.000Z,es,"RT @romanoffreedom: les duele Black Widow pq supero a las primeras dos de Thor, las ultimas dos de Iron Man y la primera de Capitán América…",1464994703049375762,retweeted,"['do', 'le', 'ultima', 'la', 'duele', 'rt', 'man', 'la', 'supero', 'america', 'de', 'capitan', 'primera', 'thor', 'pq', 'widow', 'iron', 'black', 'primeras']"
False,2021-11-28T16:28:04.000Z,en,@Chris95249 Florence Pugh underrated ( yelena from black widow),1464994512179273730,replied_to,"['yelena', '(', 'underrated', 'widow', 'black', ')', 'pugh', 'florence']"
False,2021-11-28T16:28:04.000Z,en,"New #Avengers wishlist: Captain America &amp; Winter Soldier, Hawkeye (Kate), Spectrum, Shang Chi, Patriot (hinted at), alt universe Black Widow (hinted at, strongly). Vs multiple versions of Kang because Jonathan Majors!",1464994509998096390,,"['(', 'alt', 'amp', 'chi', 'soldier', 'major', '&', 'captain', 'america', ')', 'hawkeye', 'spectrum', 'strongly', 'v', 'patriot', 'kang', '!', 'at', 'multiple', 'hinted', 'universe', 'jonathan', 'kate', 'new', 'version', 'wishlist', 'widow', 'shang', 'black', 'winter']"
False,2021-11-28T16:27:59.000Z,en,RT @miss_LulaMae: Chris Evans and Scarlett Johansson with little fans of captain America and the black widow https://t.co/zOX1jrZgYT,1464994491622850562,retweeted,"['fan', 'rt', 'lulamae', 'captain', 'widow', 'evans', 'scarlett', 'black', 'america', 'johansson', 'little', 'chris']"
True,2021-11-28T16:27:46.000Z,en,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,1464994434207080455,retweeted,"['fan', 'rt', 'content', 'join', 'lot', 'widow', 'black', ')', 'super', 'hot']"
True,2021-11-28T16:27:34.000Z,en,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,1464994387247652869,retweeted,"['fan', 'rt', 'content', 'join', 'lot', 'widow', 'black', ')', 'super', 'hot']"
False,2021-11-28T16:27:17.000Z,en,"@Luiz_Fernando_J As predicted, Eternals passed both Shang Chi and Black Widow’s international numbers !",1464994312530415625,replied_to,"['fernando', 'passed', ""'s"", '!', 'chi', 'international', 'widow', 'shang', 'black', 'eternals', 'number', 'predicted', 'j']"
False,2021-11-28T16:26:07.000Z,en,Scarlett Johansson 🤤 her with red hair in Black Widow https://t.co/vZXyFad0te,1464994021449912332,,"['red', 'widow', 'hair', 'scarlett', 'black', 'johansson']"
True,2021-11-28T16:25:54.000Z,en,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,1464993966194057228,retweeted,"['fan', 'rt', 'content', 'join', 'lot', 'widow', 'black', ')', 'super', 'hot']"
False,2021-11-28T16:24:33.000Z,de,"RT @Forsaken53ews: Moin Leude!

Heute um 18 Uhr werde ich das Upper Bracket Final der Div. 3-4 Playoffs zwischen @lol_aspire Fire &amp; ""BLACK…",1464993624987521024,retweeted,"['playoff', 'bracket', 'amp', '&', 'rt', 'div', 'fire', 'moin', 'aspire', 'leude', 'ich', 'der', '18', 'uhr', '!', 'da', 'um', 'werde', 'upper', 'heute', 'zwischen', '3', '4', 'black', 'final']"
False,2021-11-28T16:24:24.000Z,en,"RT @vexwerewolf: RIP Black Widow, died at Ladydeath Cliff from Being Written By A Dude Syndrome",1464993590841651200,retweeted,"['rip', 'rt', 'cliff', 'dude', 'died', 'ladydeath', 'written', 'widow', 'black', 'syndrome']"
False,2021-11-28T16:23:42.000Z,en,RT @AgentedeMarvel_: Black Widow vs Hawkeye https://t.co/9euFCZPoxi,1464993413787537423,retweeted,"['v', 'rt', 'widow', 'black', 'hawkeye']"
True,2021-11-28T16:23:20.000Z,en,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,1464993321143648257,retweeted,"['fan', 'rt', 'content', 'join', 'lot', 'widow', 'black', ')', 'super', 'hot']"
False,2021-11-28T16:22:51.000Z,en,"RT @blakerspalding: I’m more afraid of the constitutionalist sheriffs in my rural Utah county than I am of rattlesnakes, mountain lions, ex…",1464993197139054603,retweeted,"['rattlesnake', 'I', 'rt', 'county', 'lion', 'mountain', 'sheriff', 'constitutionalist', 'afraid', 'ex', 'rural', 'utah']"
False,2021-11-28T16:22:47.000Z,en,it’s good that black widow died and it should’ve been done earlier. the only one done dirty by Endgame was Phil Coulson. https://t.co/vXXXJ0dHry,1464993183650263060,quoted,"['one', 'dirty', 'endgame', 'died', 'widow', 'good', 'earlier', 'black', 'coulson', 'done', 'phil']"
False,2021-11-28T16:22:14.000Z,en,"RT @REDXLEDGER: “I don’t judge people on their worst mistakes.” 

⧗ Natalia Alianovna Romanoff 
⧗ Bisexual
⧗ Black Widow 
⧗ Former SHIELD a…",1464993045250592771,retweeted,"['worst', 'shield', 'mistake', 'rt', 'alianovna', 'bisexual', 'former', 'romanoff', 'widow', 'judge', 'black', 'natalia', 'people']"
False,2021-11-28T16:21:03.000Z,en,"@ponettplus I don't think anyone can make the argument that any of the changes to Faye's or Gren's character weren't a product of political correctness without their brains leaking out of their ears. They turned Faye into Black Widow, and Gren into a sassy NB drag queen with zero depth.",1464992747471921167,replied_to,"['queen', 'leaking', 'ear', 'argument', 'gren', 'depth', 'without', 'make', 'turned', 'nb', 'think', 'correctness', 'product', 'drag', 'brain', 'faye', 'anyone', 'zero', 'character', ""'s"", 'sassy', 'widow', 'black', 'political', 'change']"
False,2021-11-28T16:21:02.000Z,en,"RT @loonyjams: Here are some more comms wraping up the april pics, and moving into some May ones. Here we have 1.) Miss fortune and Illaoi.…",1464992740857556996,retweeted,"['april', 'rt', 'wraping', 'one', 'may', '1', 'moving', ')', 'fortune', 'illaoi', 'pic', 'comms', 'miss']"
False,2021-11-28T16:20:48.000Z,en,"RT @vexwerewolf: RIP Black Widow, died at Ladydeath Cliff from Being Written By A Dude Syndrome",1464992684049895432,retweeted,"['rip', 'rt', 'cliff', 'dude', 'died', 'ladydeath', 'written', 'widow', 'black', 'syndrome']"
False,2021-11-28T16:20:47.000Z,en,I always find it strange to think for Black Widow’s delayed release changed the meaning of an entire scene. Red Guardian would have just sounded like an old man telling tall stories if released on time but instead Falcon &amp; Winter Soldier released first and so we know there’s a,1464992676642758659,,"['would', 'meaning', 'time', 'amp', 'soldier', 'always', 'first', 'find', 'know', 'think', '&', 'man', 'entire', 'sounded', 'release', 'red', 'telling', 'guardian', 'tall', 'story', 'released', 'delayed', ""'s"", 'old', 'scene', 'widow', 'strange', 'black', 'like', 'instead', 'falcon', 'winter', 'changed']"
False,2021-11-28T16:20:32.000Z,en,"RT @vexwerewolf: RIP Black Widow, died at Ladydeath Cliff from Being Written By A Dude Syndrome",1464992616538333192,retweeted,"['rip', 'rt', 'cliff', 'dude', 'died', 'ladydeath', 'written', 'widow', 'black', 'syndrome']"
False,2021-11-28T16:18:40.000Z,es,en que andará mi black widow favorita claire voyant??,1464992147476598784,,"['mi', 'andara', 'que', 'favorita', 'voyant', 'widow', 'black', 'claire', '?', 'en']"
False,2021-11-28T16:18:35.000Z,es,"RT @romanoffreedom: les duele Black Widow pq supero a las primeras dos de Thor, las ultimas dos de Iron Man y la primera de Capitán América…",1464992124735131650,retweeted,"['do', 'le', 'ultima', 'la', 'duele', 'rt', 'man', 'la', 'supero', 'america', 'de', 'capitan', 'primera', 'thor', 'pq', 'widow', 'iron', 'black', 'primeras']"
False,2021-11-28T16:18:25.000Z,es,RT @widxwsc: somos conscientes de que black widow fue la primer película de natasha romanoff en donde desataron todo el potencial que tenía…,1464992081684754437,retweeted,"['que', 'pelicula', 'fue', 'en', 'la', 'rt', 'donde', 'natasha', 'todo', 'somos', 'desataron', 'de', 'romanoff', 'primer', 'conscientes', 'tenia', 'widow', 'el', 'black', 'potencial']"
False,2021-11-28T16:18:22.000Z,en,Man I missed her as black widow https://t.co/Vuo8ewXg4U,1464992072558018562,quoted,"['man', 'missed', 'black', 'widow']"
False,2021-11-28T16:18:10.000Z,en,RT @miss_LulaMae: Chris Evans and Scarlett Johansson with little fans of captain America and the black widow https://t.co/zOX1jrZgYT,1464992020259348485,retweeted,"['fan', 'rt', 'lulamae', 'captain', 'widow', 'evans', 'scarlett', 'black', 'america', 'johansson', 'little', 'chris']"
False,2021-11-28T16:17:41.000Z,pl,"@Asiaa560907 JA WLASNIE Z BLACK WIDOW BIORE,A Z END GAME TO MOZE KIEDYS BO CENA ZA PRZESYLKE MNIE PRZERASTA",1464991899325026315,replied_to,"['kiedys', 'przerasta', 'mnie', 'za', 'moze', 'ja', 'widow', 'przesylke', 'black', 'bo', 'end', 'z', 'wlasnie', 'biore', 'cena', 'game']"
False,2021-11-28T16:16:45.000Z,en,@lokiislit pretty sure i didn't do black widow move 🤨 HAHAHAHA,1464991664959807491,replied_to,"['pretty', 'hahahaha', 'widow', 'black', 'sure', 'move']"
False,2021-11-28T16:16:32.000Z,pl,@arbuzek_ WZIĘŁAM Z END GAME A Z BLACK WIDOW KUPIĘ JAK BĘDĄ JAKIEŚ PIENIĘDZE HAHA,1464991607799918608,replied_to,"['kupie', 'wzielam', 'beda', 'pieniedze', 'widow', 'jakies', 'haha', 'black', 'jak', 'end', 'z', 'game']"
False,2021-11-28T16:16:07.000Z,en,Black Widow Kicks Ass: https://t.co/qzjj59nkqI,1464991504267718662,replied_to,"['widow', 'kick', 'black', 'as']"
False,2021-11-28T16:15:54.000Z,en,"RT @Se7eNDeadly1: A properly executed, DEEP seated Octopus Hold/Black Widow https://t.co/GkzAQX84MK",1464991450354130954,retweeted,"['executed', 'rt', 'seated', 'widow', 'properly', 'hold/black', 'deep', 'octopus']"
False,2021-11-28T16:15:29.000Z,in,berasa ikut merasakan kesedihan Barton karena kehilangan sosok Ironman dan Black Widow.,1464991343306952708,,"['dan', 'merasakan', 'kehilangan', 'kesedihan', 'sosok', 'widow', 'black', 'ikut', 'barton', 'karena', 'ironman', 'berasa']"
False,2021-11-28T16:14:46.000Z,en,@WeeGingerScot Black Widow,1464991163052699656,replied_to,"['widow', 'black']"
False,2021-11-28T16:14:41.000Z,en,"RT @vexwerewolf: RIP Black Widow, died at Ladydeath Cliff from Being Written By A Dude Syndrome",1464991143884734476,retweeted,"['rip', 'rt', 'cliff', 'dude', 'died', 'ladydeath', 'written', 'widow', 'black', 'syndrome']"
False,2021-11-28T16:14:27.000Z,en,RT @miss_LulaMae: Chris Evans and Scarlett Johansson with little fans of captain America and the black widow https://t.co/zOX1jrZgYT,1464991086594740235,retweeted,"['fan', 'rt', 'lulamae', 'captain', 'widow', 'evans', 'scarlett', 'black', 'america', 'johansson', 'little', 'chris']"
False,2021-11-28T16:14:03.000Z,en,jacob could do black widow but scarlett johansson couldnt do sweet voice from the boyz https://t.co/8438UKLxxB,1464990983876005888,quoted,"['could', 'voice', 'johansson', 'widow', 'scarlett', 'black', 'jacob', 'boyz', 'sweet']"
False,2021-11-28T16:13:49.000Z,es,"@sinidesis Personalmente mi mood para verlas es solamente esperar acción y algunos chistes (que ni tan buenos son). No he visto chan chi ni eternals pero black widow es bastante regular, las series creo que tienen mejor calidad que las propias pelis",1464990926703521793,replied_to,"['que', '(', 'calidad', 'chi', 'chan', 'mood', 'eternals', 'son', 'visto', 'esperar', 'solamente', 'mejor', 'la', ')', 'pero', 'algunos', 'bastante', 'accion', 'series', 'propias', 'ni', 'para', 'chistes', 'regular', 'tienen', 'creo', 'tan', 'buenos', 'personalmente', 'mi', 'verlas', 'e', 'widow', 'black', 'pelis']"
False,2021-11-28T16:13:47.000Z,en,kate doing the iconic black widow move who cried (me),1464990918780596236,,"['kate', 'iconic', '(', 'widow', 'cried', 'black', 'me', ')', 'move']"
False,2021-11-28T16:13:38.000Z,en,"@WidowLethal , la famosa black widow.",1464990878615941127,,"['la', 'black', 'famosa', 'widow']"
False,2021-11-28T16:13:31.000Z,en,Chris Evans and Scarlett Johansson with little fans of captain America and the black widow https://t.co/zOX1jrZgYT,1464990848492486661,,"['fan', 'captain', 'widow', 'evans', 'scarlett', 'black', 'america', 'johansson', 'little', 'chris']"
False,2021-11-28T16:13:15.000Z,en,"RT @blakerspalding: I’m more afraid of the constitutionalist sheriffs in my rural Utah county than I am of rattlesnakes, mountain lions, ex…",1464990784609038338,retweeted,"['rattlesnake', 'I', 'rt', 'county', 'lion', 'mountain', 'sheriff', 'constitutionalist', 'afraid', 'ex', 'rural', 'utah']"
False,2021-11-28T16:13:07.000Z,en,I sense that Black Widow is a thing I’ll only watch once,1464990747321671684,,"['I', 'watch', 'sense', 'widow', 'black', 'thing']"
False,2021-11-28T16:12:39.000Z,en,"@kennagq Surely, ‘Hawkeye’ cannot be worse than ‘Black Widow,’ no?",1464990633370734602,replied_to,"[""'"", 'can', ""'black"", 'no', 'not', 'widow', ""'hawkeye"", 'worse', 'surely', '?']"
False,2021-11-28T16:12:33.000Z,es,"RT @gweasleystrange: @widxwsc Black widow merecía por lo menos tener su trilogía, mucha historia para explotar, Scar que la interpretó de u…",1464990604606140417,retweeted,"['que', 'mucha', 'explotar', 'la', 'rt', 'por', 'tener', 'interpreto', 'para', 'de', 'historia', 'merecia', 'lo', 'widow', 'su', 'black', 'trilogia', 'menos', 'scar']"
False,2021-11-28T16:12:19.000Z,en,"RT @leaderyeons: 211128 everline offline #Sangyeon #상연

Q. (to sangyeon) if the boyz were marvel heroes

iron man: sangyeon
captain america…",1464990547928444928,retweeted,"['offline', 'to', 'rt', 'man', '(', 'marvel', 'captain', 'everline', 'q', 'iron', '211128', 'sangyeon', ')', 'boyz', 'hero', 'america']"
False,2021-11-28T16:11:29.000Z,en,"RT @leaderyeons: 211128 everline offline #Sangyeon #상연

Q. (to sangyeon) if the boyz were marvel heroes

iron man: sangyeon
captain america…",1464990340289470465,retweeted,"['offline', 'to', 'rt', 'man', '(', 'marvel', 'captain', 'everline', 'q', 'iron', '211128', 'sangyeon', ')', 'boyz', 'hero', 'america']"
False,2021-11-28T16:10:58.000Z,en,logan called me his own personal black widow and I have never felt such love,1464990208391368706,,"['felt', 'never', 'logan', 'widow', 'love', 'black', 'personal', 'called']"
False,2021-11-28T16:10:40.000Z,en,finally watched black widow yesterday omg it was sooo good,1464990132558340106,,"['omg', 'widow', 'watched', 'good', 'black', 'finally', 'yesterday', 'sooo']"
False,2021-11-28T16:10:40.000Z,es,RT @widxwsc: somos conscientes de que black widow fue la primer película de natasha romanoff en donde desataron todo el potencial que tenía…,1464990132272984068,retweeted,"['que', 'pelicula', 'fue', 'en', 'la', 'rt', 'donde', 'natasha', 'todo', 'somos', 'desataron', 'de', 'romanoff', 'primer', 'conscientes', 'tenia', 'widow', 'el', 'black', 'potencial']"
False,2021-11-28T16:10:29.000Z,en,"RT @hyunjaemwohae: sangyeon’s answers:

Q. if tbz were marvel heroes?

iron man- sangyeon 
captain america- juyeon
black widow- jacob
hawke…",1464990084722475011,retweeted,"['rt', 'answer', 'tbz', 'man', 'jacob', ""'s"", 'marvel', 'captain', 'juyeon', 'widow', 'iron', 'q', 'black', 'hero', 'sangyeon', 'america', 'hawke', '?']"
False,2021-11-28T16:08:33.000Z,en,@admiringpta @TheChromaticano @FilmUpdates Me talking about black widow,1464989602133991425,replied_to,"['widow', 'black', 'talking']"
True,2021-11-28T16:08:22.000Z,en,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,1464989553689706501,retweeted,"['fan', 'rt', 'content', 'join', 'lot', 'widow', 'black', ')', 'super', 'hot']"
False,2021-11-28T16:06:46.000Z,en,she could’ve been black widow and that’s the hill I’ll die on https://t.co/p9hFI1Ynxe,1464989152999526405,quoted,"['could', 'I', 'widow', 'black', 'hill', 'die']"
False,2021-11-28T16:06:32.000Z,en,"Best comic book movies of 2021(so far)

1. Zack Snyders JL
2. Shang Chi
3. Venom 2
4. The Eternals 
5. Black Widow 
6. The Suicide Squad",1464989091498536960,,"['far', '6', '(', 'comic', 'chi', 'jl', 'zack', 'eternals', 'squad', '5', 'suicide', 'venom', ')', '2', 'best', 'book', '1', '3', 'snyders', 'so', 'movie', 'widow', 'shang', '4', 'black', '2021']"
False,2021-11-28T16:02:02.000Z,en,"@natureofwires @artefaktorradio Nice! looks like ""Black Widow""! Can't wait to hear it 👍",1464987961137713155,replied_to,"['nice', 'can', '!', 'look', 'not', 'widow', 'like', 'black', 'wait', 'hear']"
False,2021-11-28T16:01:21.000Z,en,23. black widow - this woman owns my heart. she always had. i’m so so happy he found her definition of home. she deserved the best and watching it makes me calm down especially after endgame. long live natasha romanoff 🤍,1464987787636183049,replied_to,"['deserved', 'home', '23', 'always', 'calm', 'natasha', 'woman', 'best', 'especially', 'romanoff', 'heart', 'found', 'watching', 'happy', 'owns', 'I', 'endgame', 'long', 'widow', 'make', 'black', 'live', 'definition']"
False,2021-11-28T16:00:49.000Z,en,"@Offtha_Ratrace @redead_v2 @ManMilk2 Pretty sure that's meant to be Betty Ross, not Black Widow.",1464987654651400194,replied_to,"['ratrace', 'v2', 'ross', 'pretty', 'betty', 'widow', 'meant', 'black', 'sure']"
False,2021-11-28T16:00:48.000Z,en,"Black Widow- Has a chilling beginning, all the stuff in the middle with the family is great, the ending could have been better (felt very easy to beat the bad guy). And we could have seen more from Taskmaster. I appreciate its #MeToo themes. Yelena &amp; Alexei are great throughout.",1464987647882010628,replied_to,"['bad', 'felt', 'great', 'middle', '(', 'amp', 'family', 'better', 'appreciate', 'could', '&', ')', 'yelena', 'beat', 'easy', 'ending', 'chilling', 'seen', 'theme', 'alexei', 'beginning', 'taskmaster', 'widow', 'guy', 'black', 'throughout', 'stuff']"
False,2021-11-28T16:00:44.000Z,ko,"ᅠᅠ
ㅤㅤ〝 pero algunas personas no ven eso , eres la gran black widow. 〞
ᅠᅠ https://t.co/Kxqr7xxeXM",1464987632287592453,quoted,"['la', 'eres', 'gran', '``', 'eso', 'widow', 'black', 'persona', 'algunas', 'ven', 'pero']"
False,2021-11-28T15:58:23.000Z,en,Just finished Black Widow. Guess I will start Hawkeye tomorrow.,1464987041637154817,,"['widow', 'start', 'black', 'finished', 'guess', 'tomorrow', 'hawkeye']"
False,2021-11-28T15:55:34.000Z,en,not me watching black widow again,1464986331759611910,,"['widow', 'watching', 'black']"
False,2021-11-28T15:53:42.000Z,en,@eavoss Could Lucky the pizza dog be Yelena Belova’s dog from the post credit scene of Black Widow?,1464985863163625484,,"['yelena', 'could', 'credit', 'post', ""'s"", 'dog', 'scene', 'pizza', 'widow', 'lucky', 'black', '?', 'belova']"
False,2021-11-28T15:52:00.000Z,en,"We watched Black Widow finally this weekend. I liked it. I did not care for the look of the Taskmaster though. Too shiny. 
We started Hawkeye as well. Solid so far.",1464985435550195717,,"['weekend', 'well', 'solid', 'though', 'far', 'hawkeye', 'taskmaster', 'widow', 'watched', 'started', 'black', 'finally', 'care', 'shiny', 'liked', 'look']"
False,2021-11-28T15:51:59.000Z,en,i can’t do this after watching black widow now i want to watch civil war,1464985432660140043,,"['watch', 'want', 'can', 'civil', 'not', 'widow', 'black', 'watching', 'war']"
